product_id,name,category,brand,price,rating,description
P00160,Puma Gold Jacket,Clothing,Puma,2130.0,2.9,Step out in style with Puma Gold Jacket. Made with premium quality fabric by Puma. This mid-range product offers great value for money.
P00161,Fisher-Price Deluxe Board Game,Toys,Fisher-Price,3060.0,4.2,Spark imagination with Fisher-Price Deluxe Board Game from Fisher-Price. Safe and educational. This mid-range product offers great value for money.
P00162,Fisher-Price Advanced Building Blocks Set,Toys,Fisher-Price,1490.0,4.7,Fisher-Price Advanced Building Blocks Set - Fun for all ages. Quality entertainment by Fisher-Price. This mid-range product offers great value for money.
P00163,Garnier Deluxe Sunscreen SPF256,Beauty,Garnier,350.0,3.6,Discover the magic of Garnier Deluxe Sunscreen SPF256. Trusted skincare from Garnier. This budget-friendly product offers great value for money.
P00164,Yonex Ultra Cricket Bat,Sports,Yonex,14210.0,,Train like a pro with Yonex Ultra Cricket Bat. Premium sports gear from Yonex. This premium product offers great value for money.
P00165,History of Deluxe Civilizations,Books,Cambridge,1670.0,4.6,History of Deluxe Civilizations - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.
P00166,Amul Smart Cooking Oil 65L,Grocery,Amul,920.0,4.8,Healthy living starts with Amul Smart Cooking Oil 65L. Fresh quality from Amul. This budget-friendly product offers great value for money.
P00167,Bajaj Silver Pressure Cooker 8L,Home & Kitchen,Bajaj,4380.0,4.2,Bajaj Silver Pressure Cooker 8L - Making your daily chores effortless. Energy efficient and durable. This mid-range product offers great value for money.
P00168,Hasbro Silver Board Game,Toys,Hasbro,1490.0,4.1,Spark imagination with Hasbro Silver Board Game from Hasbro. Safe and educational. This mid-range product offers great value for money.
P00169,Garnier Lite Perfume 65ml,Beauty,Garnier,150.0,3.4,Enhance your beauty routine with Garnier Lite Perfume 65ml by Garnier. Dermatologically tested. This budget-friendly product offers great value for money.
P00170,Britannia Pro Coffee 50g,Grocery,Britannia,100.0,5.0,Britannia Pro Coffee 50g - Goodness in every bite. Premium selection from Britannia. This budget-friendly product offers great value for money.
P00171,Pigeon Basic Vacuum Cleaner,Home & Kitchen,Pigeon,24540.0,4.9,Pigeon Basic Vacuum Cleaner - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P00172,LG Tablet Advanced 500GB,Electronics,LG,12610.0,5.0,Upgrade your tech life with LG Tablet Advanced 500GB by LG. Engineered for excellence. This premium product offers great value for money.
P00173,LOreal Eco Serum,Beauty,LOreal,860.0,3.9,Discover the magic of LOreal Eco Serum. Trusted skincare from LOreal. This budget-friendly product offers great value for money.
P00174,Stories of Ultra Adventures,Books,Penguin,710.0,3.6,Expand your horizons with Stories of Ultra Adventures. Available from Penguin publications. This budget-friendly product offers great value for money.
P00175,Learn Essential in 30 Days,Books,Scholastic,340.0,4.4,Dive into Learn Essential in 30 Days. An enriching read published by Scholastic. This budget-friendly product offers great value for money.
P00176,IFB Essential Vacuum Cleaner,Home & Kitchen,IFB,510.0,3.6,Bring home IFB Essential Vacuum Cleaner by IFB. Built for modern households. This budget-friendly product offers great value for money.
P00177,Nestle Premium Biscuits Pack,Grocery,Nestle,250.0,3.9,Pure and natural Nestle Premium Biscuits Pack by Nestle. Quality you can trust. This budget-friendly product offers great value for money.
P00178,Puma Max Sneakers,Clothing,Puma,6970.0,2.6,Step out in style with Puma Max Sneakers. Made with premium quality fabric by Puma. This premium product offers great value for money.
P00179,Nike Ultra Running Shoes,Sports,Nike,8890.0,4.1,Nike Ultra Running Shoes - Engineered for athletes. Durable and high-performance. This premium product offers great value for money.
P00180,Nerf Smart Art Set,Toys,Nerf,460.0,4.3,Create happy memories with Nerf Smart Art Set. Trusted toy from Nerf. This budget-friendly product offers great value for money.
P00181,Levis Eco Formal Shirt,Clothing,Levis,580.0,4.8,Levis Eco Formal Shirt - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.
P00182,Britannia Deluxe Rice 256kg,Grocery,Britannia,1340.0,4.4,Healthy living starts with Britannia Deluxe Rice 256kg. Fresh quality from Britannia. This mid-range product offers great value for money.
P00183,Levis Essential Sneakers,Clothing,Levis,6650.0,4.6,Step out in style with Levis Essential Sneakers. Made with premium quality fabric by Levis. This premium product offers great value for money.
P00184,Hot Wheels Silver Art Set,Toys,Hot Wheels,440.0,5.0,Hot Wheels Silver Art Set - Fun for all ages. Quality entertainment by Hot Wheels. This budget-friendly product offers great value for money.
P00185,Van Heusen Max Shorts,Clothing,Van Heusen,1670.0,3.3,Van Heusen Max Shorts - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.
P00186,Patanjali Royal Flour 64kg,Grocery,Patanjali,560.0,3.2,Healthy living starts with Patanjali Royal Flour 64kg. Fresh quality from Patanjali. This budget-friendly product offers great value for money.
P00187,History of Max Civilizations,Books,Oxford,1230.0,4.0,Dive into History of Max Civilizations. An enriching read published by Oxford. This mid-range product offers great value for money.
P00188,History of Deluxe Civilizations,Books,Oxford,1010.0,3.1,Dive into History of Deluxe Civilizations. An enriching read published by Oxford. This mid-range product offers great value for money.
P00189,LOreal Neo Lipstick Set,Beauty,LOreal,380.0,4.1,Discover the magic of LOreal Neo Lipstick Set. Trusted skincare from LOreal. This budget-friendly product offers great value for money.
P00190,OnePlus Smartphone Essential 55GB,Electronics,OnePlus,7170.0,3.1,OnePlus Smartphone Essential 55GB - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.
P00191,Lego Essential Action Figure,Toys,Lego,4410.0,3.3,Spark imagination with Lego Essential Action Figure from Lego. Safe and educational. This mid-range product offers great value for money.
P00192,Oppo Camera Gold 750MP,Electronics,Oppo,24470.0,2.8,Experience cutting-edge technology with Oppo Camera Gold 750MP. Features latest innovations from Oppo. This premium product offers great value for money.
P00193,Haldirams Classic Cereal 8g,Grocery,Haldirams,1410.0,4.0,Haldirams Classic Cereal 8g - Goodness in every bite. Premium selection from Haldirams. This mid-range product offers great value for money.
P00194,Sony Wireless Earbuds Ultra,Electronics,Sony,2600.0,3.0,Sony Wireless Earbuds Ultra - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.
P00195,Nike Pro Polo Shirt,Clothing,Nike,660.0,4.2,Step out in style with Nike Pro Polo Shirt. Made with premium quality fabric by Nike. This budget-friendly product offers great value for money.
P00196,The Body Shop Premium Perfume 256ml,Beauty,The Body Shop,470.0,4.4,Discover the magic of The Body Shop Premium Perfume 256ml. Trusted skincare from The Body Shop. This budget-friendly product offers great value for money.
P00197,Wilson Neo Cricket Bat,Sports,Wilson,1130.0,3.4,Elevate your game with Wilson Neo Cricket Bat by Wilson. Professional grade quality. This mid-range product offers great value for money.
P00198,Fisher-Price Elite Building Blocks Set,Toys,Fisher-Price,1120.0,4.5,Create happy memories with Fisher-Price Elite Building Blocks Set. Trusted toy from Fisher-Price. This mid-range product offers great value for money.
P00199,Havells Max Air Fryer,Home & Kitchen,Havells,1510.0,4.4,Transform your kitchen with Havells Max Air Fryer. Reliable performance by Havells. This mid-range product offers great value for money.
P00200,Dove Deluxe Perfume 500ml,Beauty,Dove,870.0,4.6,Enhance your beauty routine with Dove Deluxe Perfume 500ml by Dove. Dermatologically tested. This budget-friendly product offers great value for money.
P00201,OnePlus Tablet Basic 256GB,Electronics,OnePlus,22620.0,3.3,Experience cutting-edge technology with OnePlus Tablet Basic 256GB. Features latest innovations from OnePlus. This premium product offers great value for money.
P00202,Reebok Elite Cycling Helmet,Sports,Reebok,1990.0,3.3,Reebok Elite Cycling Helmet - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.
P00203,Adidas Max Jeans,Clothing,Adidas,5720.0,4.3,Step out in style with Adidas Max Jeans. Made with premium quality fabric by Adidas. This premium product offers great value for money.
P00204,Bosch Premium Electric Kettle,Home & Kitchen,Bosch,38190.0,4.0,Transform your kitchen with Bosch Premium Electric Kettle. Reliable performance by Bosch. This premium product offers great value for money.
P00205,History of Gold Civilizations,Books,Pearson,370.0,4.1,Expand your horizons with History of Gold Civilizations. Available from Pearson publications. This budget-friendly product offers great value for money.
P00206,The Art of Ultra Living,Books,Scholastic,2360.0,4.9,Dive into The Art of Ultra Living. An enriching read published by Scholastic. This mid-range product offers great value for money.
P00207,Nerf Max Action Figure,Toys,Nerf,290.0,2.9,Spark imagination with Nerf Max Action Figure from Nerf. Safe and educational. This budget-friendly product offers great value for money.
P00208,Reebok Lite Yoga Mat,Sports,Reebok,22750.0,4.5,Elevate your game with Reebok Lite Yoga Mat by Reebok. Professional grade quality. This premium product offers great value for money.
P00209,Havells Gold Washing Machine 128kg,Home & Kitchen,Havells,690.0,4.4,Transform your kitchen with Havells Gold Washing Machine 128kg. Reliable performance by Havells. This budget-friendly product offers great value for money.
P00210,Britannia Neo Chocolate Pack,Grocery,Britannia,730.0,4.3,Healthy living starts with Britannia Neo Chocolate Pack. Fresh quality from Britannia. This budget-friendly product offers great value for money.
P00211,Patanjali Pro Biscuits Pack,Grocery,Patanjali,100.0,4.6,Patanjali Pro Biscuits Pack - Goodness in every bite. Premium selection from Patanjali. This budget-friendly product offers great value for money.
P00212,Philips Neo Water Purifier,Home & Kitchen,Philips,5810.0,3.7,Bring home Philips Neo Water Purifier by Philips. Built for modern households. This premium product offers great value for money.
P00213,Maybelline Deluxe Hair Oil 1000ml,Beauty,Maybelline,350.0,3.1,Discover the magic of Maybelline Deluxe Hair Oil 1000ml. Trusted skincare from Maybelline. This budget-friendly product offers great value for money.
P00214,Lakme Lite Makeup Kit,Beauty,Lakme,510.0,3.5,Enhance your beauty routine with Lakme Lite Makeup Kit by Lakme. Dermatologically tested. This budget-friendly product offers great value for money.
P00215,Britannia Classic Tea 1000g,Grocery,Britannia,40.0,3.4,Healthy living starts with Britannia Classic Tea 1000g. Fresh quality from Britannia. This budget-friendly product offers great value for money.
P00216,LG Gold Microwave Oven,Home & Kitchen,LG,50200.0,2.1,LG Gold Microwave Oven - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.
P00217,Yonex Pro Tennis Racket,Sports,Yonex,2640.0,4.3,Train like a pro with Yonex Pro Tennis Racket. Premium sports gear from Yonex. This mid-range product offers great value for money.
P00218,Zara Max T-Shirt,Clothing,Zara,3500.0,3.7,Zara Max T-Shirt - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.
P00219,Puma Max Football,Sports,Puma,410.0,3.8,Puma Max Football - Engineered for athletes. Durable and high-performance. This budget-friendly product offers great value for money.
P00220,LG Max Pressure Cooker 8L,Home & Kitchen,LG,570.0,3.5,LG Max Pressure Cooker 8L - Making your daily chores effortless. Energy efficient and durable. This budget-friendly product offers great value for money.
P00221,MTR Royal Chocolate Pack,Grocery,MTR,40.0,3.9,MTR Royal Chocolate Pack - Goodness in every bite. Premium selection from MTR. This budget-friendly product offers great value for money.
