product_id,name,category,brand,price,rating,description,category_encoded,brand_encoded,product_idx,log_price,price_normalized,rating_normalized,unique_users,total_interactions,avg_user_rating,purchase_count,purchase_rate
P00100,Prestige Royal Refrigerator 1000L,Home & Kitchen,Prestige,10680.0,3.3,Prestige Royal Refrigerator 1000L - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,5,39,99,9.276221741089696,0.688872039521206,0.5142857142857142,15,15,3.95,3.0,0.1999866675554963
P00101,Nike Advanced Badminton Racket,Sports,Nike,11070.0,4.6,Elevate your game with Nike Advanced Badminton Racket by Nike. Professional grade quality. This premium product offers great value for money.,6,28,100,9.312084355859467,0.6931006873826069,0.8857142857142855,11,11,4.9,2.0,0.181801654395055
P00102,LOreal Gold Body Lotion,Beauty,LOreal,1290.0,3.0,Enhance your beauty routine with LOreal Gold Body Lotion by LOreal. Dermatologically tested. This mid-range product offers great value for money.,0,19,101,7.1631723908466425,0.43971726725201804,0.42857142857142855,8,8,0.0,0.0,0.0
P00103,LOreal Classic Serum,Beauty,LOreal,1020.0,4.5,Discover the magic of LOreal Classic Serum. Trusted skincare from LOreal. This mid-range product offers great value for money.,0,19,102,6.928537818164665,0.412050935882932,0.857142857142857,9,9,4.8,1.0,0.11109876680368849
P00104,Maybelline Lite Lipstick Set,Beauty,Maybelline,1380.0,4.4,Discover the magic of Maybelline Lite Lipstick Set. Trusted skincare from Maybelline. This mid-range product offers great value for money.,0,25,103,7.2305631534092925,0.44766347546405655,0.8285714285714285,13,13,0.0,0.0,0.0
P00105,Prestige Pro Electric Kettle,Home & Kitchen,Prestige,45040.0,3.9,Bring home Prestige Pro Electric Kettle by Prestige. Built for modern households. This premium product offers great value for money.,5,39,104,10.715328465053778,0.8585606026582122,0.6857142857142855,12,12,4.6,2.0,0.16665277893508876
P00106,Complete Premium Reference,Books,Penguin,2280.0,3.4,Dive into Complete Premium Reference. An enriching read published by Penguin. This mid-range product offers great value for money.,1,35,105,7.732369222284388,0.5068326457437236,0.5428571428571427,11,11,0.0,0.0,0.0
P00107,Dove Gold Face Wash,Beauty,Dove,670.0,4.3,Enhance your beauty routine with Dove Gold Face Wash by Dove. Dermatologically tested. This budget-friendly product offers great value for money.,0,8,106,6.508769136971682,0.362554992895919,0.7999999999999998,7,7,0.0,0.0,0.0
P00108,Britannia Classic Coffee 750g,Grocery,Britannia,80.0,3.7791808873720134,Britannia Classic Coffee 750g - Goodness in every bite. Premium selection from Britannia. This budget-friendly product offers great value for money.,4,5,107,4.394449154672439,0.11325039732016157,0.6511945392491465,10,10,3.9,1.0,0.09999000099990002
P00109,Britannia Ultra Coffee 128g,Grocery,Britannia,730.0,3.3,Healthy living starts with Britannia Ultra Coffee 128g. Fresh quality from Britannia. This budget-friendly product offers great value for money.,4,5,108,6.594413459749778,0.3726535226512561,0.5142857142857142,14,14,4.6,1.0,0.07142346975216056
P00110,Zara Plus Jeans,Clothing,Zara,7780.0,3.8,Step out in style with Zara Plus Jeans. Made with premium quality fabric by Zara. This premium product offers great value for money.,2,52,109,8.95944014361693,0.6515195532821516,0.657142857142857,12,12,0.0,1.0,0.08332638946754438
P00111,Adidas Smart Swimming Goggles,Sports,Adidas,1850.0,3.9,Adidas Smart Swimming Goggles - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.,6,0,110,7.523481312573497,0.4822021658319235,0.6857142857142855,20,20,3.4000000000000004,2.0,0.09999500024998749
P00112,Zara Royal T-Shirt,Clothing,Zara,990.0,3.3,"Express yourself with Zara Royal T-Shirt from Zara. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",2,52,111,6.898714534329988,0.4085344001752858,0.5142857142857142,8,8,4.4,1.0,0.1249843769528809
P00113,Adidas Pro Swimming Goggles,Sports,Adidas,1440.0,3.3,Train like a pro with Adidas Pro Swimming Goggles. Premium sports gear from Adidas. This mid-range product offers great value for money.,6,0,112,7.273092595999522,0.452678225158419,0.5142857142857142,9,9,0.0,0.0,0.0
P00114,LG Wireless Earbuds Eco,Electronics,LG,143950.0,4.2,Upgrade your tech life with LG Wireless Earbuds Eco by LG. Engineered for excellence. This premium product offers great value for money.,3,18,113,11.87722824287274,0.9955630226484524,0.7714285714285714,13,13,3.3,3.0,0.2307514806553342
P00115,Complete Ultra Reference,Books,Scholastic,310.0,3.2,Dive into Complete Ultra Reference. An enriching read published by Scholastic. This budget-friendly product offers great value for money.,1,44,114,5.739792912179234,0.27188314174083633,0.4857142857142857,12,12,0.0,1.0,0.08332638946754438
P00116,Britannia Lite Biscuits Pack,Grocery,Britannia,200.0,3.6,Pure and natural Britannia Lite Biscuits Pack by Britannia. Quality you can trust. This budget-friendly product offers great value for money.,4,5,115,5.303304908059076,0.22041578284915636,0.5999999999999999,5,5,0.0,0.0,0.0
P00117,Elite Mystery Thriller,Books,Penguin,140.0,3.0,Expand your horizons with Elite Mystery Thriller. Available from Penguin publications. This budget-friendly product offers great value for money.,1,35,116,4.948759890378168,0.17861052017069562,0.42857142857142855,14,14,4.7,1.0,0.07142346975216056
P00118,Learn Pro in 30 Days,Books,Pearson,550.0,3.9,Expand your horizons with Learn Pro in 30 Days. Available from Pearson publications. This budget-friendly product offers great value for money.,1,34,117,6.311734809152915,0.3393221975656771,0.6857142857142855,12,12,0.0,1.0,0.08332638946754438
P00119,Dove Plus Face Wash,Beauty,Dove,1090.0,3.7,Dove Plus Face Wash - Your secret to radiant skin. Premium formulation by Dove. This mid-range product offers great value for money.,0,8,118,6.994849985833071,0.4198699643557868,0.6285714285714286,10,10,0.0,0.0,0.0
P00120,MTR Advanced Biscuits Pack,Grocery,MTR,620.0,2.5,MTR Advanced Biscuits Pack - Goodness in every bite. Premium selection from MTR. This budget-friendly product offers great value for money.,4,23,119,6.431331081933479,0.35342408406703,0.28571428571428564,5,5,3.4,2.0,0.3999200159968006
P00121,Amul Neo Spices Combo,Grocery,Amul,40.0,2.9,Amul Neo Spices Combo - Goodness in every bite. Premium selection from Amul. This budget-friendly product offers great value for money.,4,1,120,3.713572066704308,0.03296652899664404,0.39999999999999997,8,8,0.0,0.0,0.0
P00122,Lakme Classic Perfume 128ml,Beauty,Lakme,940.0,1.7,Lakme Classic Perfume 128ml - Your secret to radiant skin. Premium formulation by Lakme. This budget-friendly product offers great value for money.,0,20,121,6.846943139585379,0.4024299094940021,0.057142857142857106,10,10,4.4,2.0,0.19998000199980004
P00123,Britannia Royal Cooking Oil 16L,Grocery,Britannia,670.0,4.7,Pure and natural Britannia Royal Cooking Oil 16L by Britannia. Quality you can trust. This budget-friendly product offers great value for money.,4,5,122,6.508769136971682,0.362554992895919,0.9142857142857141,7,7,0.0,1.0,0.142836737608913
P00124,Britannia Neo Coffee 65g,Grocery,Britannia,980.0,3.4,Britannia Neo Coffee 65g - Goodness in every bite. Premium selection from Britannia. This budget-friendly product offers great value for money.,4,5,123,6.8885724595653635,0.40733852354891803,0.5428571428571427,10,10,4.5,2.0,0.19998000199980004
P00125,LG Royal Induction Cooktop,Home & Kitchen,LG,11280.0,4.1,Transform your kitchen with LG Royal Induction Cooktop. Reliable performance by LG. This premium product offers great value for money.,5,18,124,9.33087517360492,0.6953163582639244,0.7428571428571427,9,9,0.0,0.0,0.0
P00126,OnePlus Tablet Deluxe 64GB,Electronics,OnePlus,1490.0,3.2,OnePlus Tablet Deluxe 64GB - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.,3,30,125,7.307202314764738,0.4567001848017827,0.4857142857142857,13,13,3.6,1.0,0.07691716021844473
P00127,Xiaomi Tablet Smart 500GB,Electronics,Xiaomi,1940.0,4.9,Xiaomi Tablet Smart 500GB - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.,3,50,126,7.57095858316901,0.48780032592308603,0.9714285714285715,5,5,0.0,0.0,0.0
P00128,Amul Essential Spices Combo,Grocery,Amul,1120.0,2.7,Amul Essential Spices Combo - Goodness in every bite. Premium selection from Amul. This mid-range product offers great value for money.,4,1,127,7.02197642307216,0.4230685083424676,0.3428571428571429,4,4,0.0,0.0,0.0
P00129,Haldirams Smart Cooking Oil 55L,Grocery,Haldirams,30.0,4.7,Pure and natural Haldirams Smart Cooking Oil 55L by Haldirams. Quality you can trust. This budget-friendly product offers great value for money.,4,12,128,3.4339872044851463,0.0,0.9142857142857141,9,9,4.65,2.0,0.22219753360737698
P00130,Nivea Plus Face Wash,Beauty,Nivea,980.0,3.9,Enhance your beauty routine with Nivea Plus Face Wash by Nivea. Dermatologically tested. This budget-friendly product offers great value for money.,0,29,129,6.8885724595653635,0.40733852354891803,0.6857142857142855,8,8,0.0,0.0,0.0
P00131,Smart Programming Guide,Books,Pearson,2280.0,4.3,Expand your horizons with Smart Programming Guide. Available from Pearson publications. This mid-range product offers great value for money.,1,34,130,7.732369222284388,0.5068326457437236,0.7999999999999998,6,6,0.0,0.0,0.0
P00132,Samsung Bluetooth Speaker Elite,Electronics,Samsung,1980.0,4.8,Samsung Bluetooth Speaker Elite - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.,3,43,131,7.591357046698551,0.490205558216766,0.9428571428571426,11,11,0.0,0.0,0.0
P00133,Decathlon Elite Swimming Goggles,Sports,Decathlon,2520.0,4.0,Elevate your game with Decathlon Elite Swimming Goggles by Decathlon. Professional grade quality. This mid-range product offers great value for money.,6,7,132,7.83241092718792,0.5186288057339261,0.7142857142857142,8,8,4.2,2.0,0.2499687539057618
P00134,Lite Self Help Guide,Books,Scholastic,130.0,5.0,Expand your horizons with Lite Self Help Guide. Available from Scholastic publications. This budget-friendly product offers great value for money.,1,44,133,4.875197323201151,0.1699365795121784,0.9999999999999998,15,15,3.9,1.0,0.06666222251849876
P00135,Nerf Advanced Puzzle 32 Pieces,Toys,Nerf,3190.0,4.7,Nerf Advanced Puzzle 32 Pieces - Fun for all ages. Quality entertainment by Nerf. This mid-range product offers great value for money.,7,26,134,8.068089626278244,0.5464182525794501,0.9142857142857141,8,8,3.7,1.0,0.1249843769528809
P00136,Reebok Basic Yoga Mat,Sports,Reebok,7880.0,4.3,Elevate your game with Reebok Basic Yoga Mat by Reebok. Professional grade quality. This premium product offers great value for money.,6,42,135,8.97221007835365,0.6530252872494411,0.7999999999999998,10,10,0.0,0.0,0.0
P00137,Samsung Smartphone Deluxe 16GB,Electronics,Samsung,2950.0,4.6,Upgrade your tech life with Samsung Smartphone Deluxe 16GB by Samsung. Engineered for excellence. This mid-range product offers great value for money.,3,43,136,7.989899374942939,0.5371986504613653,0.8857142857142855,6,6,3.7,1.0,0.16663889351774702
P00138,Fisher-Price Max Building Blocks Set,Toys,Fisher-Price,820.0,3.8,Fisher-Price Max Building Blocks Set - Fun for all ages. Quality entertainment by Fisher-Price. This budget-friendly product offers great value for money.,7,9,137,6.710523109452428,0.38634429297168965,0.657142857142857,11,11,0.0,2.0,0.181801654395055
P00139,"LG Smart TV 128"" Pro",Electronics,LG,4780.0,3.2,"Upgrade your tech life with LG Smart TV 128"" Pro by LG. Engineered for excellence. This mid-range product offers great value for money.",3,18,138,8.472405008626103,0.5940920596309622,0.4857142857142857,10,11,0.0,0.0,0.0
P00140,Van Heusen Ultra Hoodie,Clothing,Van Heusen,720.0,5.0,Van Heusen Ultra Hoodie - Comfort meets fashion. Perfect for any occasion. This budget-friendly product offers great value for money.,2,48,139,6.580639137284949,0.3710293588916676,0.9999999999999998,6,6,0.0,0.0,0.0
P00141,Adidas Deluxe Jeans,Clothing,Adidas,310.0,3.9,"Express yourself with Adidas Deluxe Jeans from Adidas. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",2,0,140,5.739792912179234,0.27188314174083633,0.6857142857142855,8,8,0.0,0.0,0.0
P00142,Lego Basic Building Blocks Set,Toys,Lego,3970.0,4.1,Spark imagination with Lego Basic Building Blocks Set from Lego. Safe and educational. This mid-range product offers great value for money.,7,21,141,8.286773231131251,0.5722037666564823,0.7428571428571427,9,9,0.0,1.0,0.11109876680368849
P00143,Van Heusen Advanced Jacket,Clothing,Van Heusen,1590.0,2.9,Van Heusen Advanced Jacket - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,2,48,142,7.372118028337787,0.4643545539863568,0.39999999999999997,7,7,1.7,3.0,0.428510212826739
P00144,OnePlus Tablet Gold 64GB,Electronics,OnePlus,5350.0,4.8,Experience cutting-edge technology with OnePlus Tablet Gold 64GB. Features latest innovations from OnePlus. This premium product offers great value for money.,3,30,143,8.585038738311304,0.607372975794287,0.9428571428571426,8,8,0.0,0.0,0.0
P00145,Garnier Silver Serum,Beauty,Garnier,160.0,4.0,Garnier Silver Serum - Your secret to radiant skin. Premium formulation by Garnier. This budget-friendly product offers great value for money.,0,10,144,5.081404364984463,0.19425095178650048,0.7142857142857142,10,10,4.6,1.0,0.09999000099990002
P00146,Lego Royal Puzzle 1000 Pieces,Toys,Lego,8790.0,4.2,Lego Royal Puzzle 1000 Pieces - Fun for all ages. Quality entertainment by Lego. This premium product offers great value for money.,7,21,145,9.081483749851179,0.665910010804929,0.7714285714285714,9,9,0.0,0.0,0.0
P00147,Britannia Deluxe Cereal 64g,Grocery,Britannia,730.0,4.3,Britannia Deluxe Cereal 64g - Goodness in every bite. Premium selection from Britannia. This budget-friendly product offers great value for money.,4,5,146,6.594413459749778,0.3726535226512561,0.7999999999999998,12,12,3.25,4.0,0.3333055578701775
P00148,Oppo Bluetooth Speaker Neo,Electronics,Oppo,7020.0,3.4,Upgrade your tech life with Oppo Bluetooth Speaker Neo by Oppo. Engineered for excellence. This premium product offers great value for money.,3,31,147,8.85666093701725,0.6394006078295025,0.5428571428571427,11,11,3.6,1.0,0.0909008271975275
P00149,Peter England Premium Jacket,Clothing,Peter England,10090.0,4.8,Step out in style with Peter England Premium Jacket. Made with premium quality fabric by Peter England. This premium product offers great value for money.,2,36,148,9.219399216464529,0.6821719578685388,0.9428571428571426,8,8,3.6,1.0,0.1249843769528809
P00150,Britannia Classic Honey 55g,Grocery,Britannia,60.0,4.1,Britannia Classic Honey 55g - Goodness in every bite. Premium selection from Britannia. This budget-friendly product offers great value for money.,4,5,149,4.110873864173311,0.07981334724967837,0.7428571428571427,15,15,3.8,1.0,0.06666222251849876
P00151,Adidas Classic Football,Sports,Adidas,930.0,2.5,Elevate your game with Adidas Classic Football by Adidas. Professional grade quality. This budget-friendly product offers great value for money.,6,0,150,6.836259277277067,0.401170149384719,0.28571428571428564,7,7,5.0,2.0,0.285673475217826
P00152,Stories of Plus Adventures,Books,Oxford,390.0,4.6,Dive into Stories of Plus Adventures. An enriching read published by Oxford. This budget-friendly product offers great value for money.,1,32,151,5.968707559985366,0.29887502289905804,0.8857142857142855,6,6,0.0,0.0,0.0
