user_id,age,gender,location,preferences
U00137,40.0,Female,Bangalore,"{""categories"": [""Home & Kitchen"", ""Toys"", ""Beauty""], ""brands"": [""Havells"", ""Prestige"", ""Hasbro"", ""Lego"", ""Dove""], ""price_range"": {""min"": 2726, ""max"": 36261}}"
U00138,32.0,Female,Lucknow,"{""categories"": [""Books"", ""Toys""], ""brands"": [""Cambridge"", ""Oxford"", ""Fisher-Price"", ""Nerf""], ""price_range"": {""min"": 1507, ""max"": 21736}}"
U00139,41.0,Male,Chennai,"{""categories"": [""Toys"", ""Home & Kitchen""], ""brands"": [""Hot Wheels"", ""Nerf"", ""Prestige"", ""Havells""], ""price_range"": {""min"": 2715, ""max"": 21634}}"
U00140,36.0,Female,Kochi,"{""categories"": [""Clothing"", ""Toys"", ""Grocery""], ""brands"": [""Levis"", ""Puma"", ""Nerf"", ""Lego"", ""Nestle""], ""price_range"": {""min"": 2176, ""max"": 44305}}"
U00141,44.0,Male,Bangalore,"{""categories"": [""Clothing""], ""brands"": [""Puma"", ""Nike""], ""price_range"": {""min"": 2741, ""max"": 32692}}"
U00142,21.0,Male,Pune,"{""categories"": [""Grocery"", ""Sports""], ""brands"": [""MTR"", ""Amul"", ""Puma"", ""Nike""], ""price_range"": {""min"": 1274, ""max"": 41674}}"
U00143,31.0,Female,Hyderabad,"{""categories"": [""Beauty""], ""brands"": [""Garnier"", ""LOreal""], ""price_range"": {""min"": 2238, ""max"": 39361}}"
U00144,24.0,Other,Kochi,"{""categories"": [""Grocery"", ""Electronics"", ""Sports""], ""brands"": [""Nestle"", ""Britannia"", ""LG"", ""Oppo"", ""Nike""], ""price_range"": {""min"": 1183, ""max"": 22117}}"
U00145,28.0,Female,Hyderabad,"{""categories"": [""Home & Kitchen"", ""Grocery""], ""brands"": [""Bajaj"", ""Prestige"", ""Tata"", ""Nestle""], ""price_range"": {""min"": 1516, ""max"": 14761}}"
U00146,24.0,Male,Indore,"{""categories"": [""Beauty"", ""Grocery"", ""Sports""], ""brands"": [""The Body Shop"", ""Dove"", ""Britannia"", ""Amul"", ""Nike""], ""price_range"": {""min"": 1597, ""max"": 13884}}"
U00147,29.0,Male,Kochi,"{""categories"": [""Beauty""], ""brands"": [""Garnier"", ""Nivea""], ""price_range"": {""min"": 1748, ""max"": 24350}}"
U00148,42.0,Female,Chennai,"{""categories"": [""Grocery"", ""Books"", ""Electronics""], ""brands"": [""MTR"", ""Tata"", ""Oxford"", ""Scholastic"", ""OnePlus""], ""price_range"": {""min"": 2625, ""max"": 33184}}"
U00149,36.0,Male,Delhi,"{""categories"": [""Books""], ""brands"": [""Pearson"", ""Cambridge""], ""price_range"": {""min"": 2772, ""max"": 45773}}"
U00150,22.0,Male,Lucknow,"{""categories"": [""Electronics"", ""Toys""], ""brands"": [""OnePlus"", ""Oppo"", ""Lego"", ""Hasbro""], ""price_range"": {""min"": 439, ""max"": 32011}}"
U00151,28.0,Female,Ahmedabad,"{""categories"": [""Grocery"", ""Home & Kitchen"", ""Clothing""], ""brands"": [""MTR"", ""Amul"", ""LG"", ""Prestige"", ""Peter England""], ""price_range"": {""min"": 1815, ""max"": 24903}}"
U00152,34.0,Female,Pune,"{""categories"": [""Sports""], ""brands"": [""Puma"", ""Wilson""], ""price_range"": {""min"": 2425, ""max"": 10233}}"
U00153,29.0,Female,Delhi,"{""categories"": [""Home & Kitchen"", ""Grocery"", ""Books""], ""brands"": [""LG"", ""Bajaj"", ""Haldirams"", ""Amul"", ""Cambridge""], ""price_range"": {""min"": 1181, ""max"": 24968}}"
U00154,40.0,Male,Ahmedabad,"{""categories"": [""Clothing"", ""Home & Kitchen"", ""Toys""], ""brands"": [""Zara"", ""Nike"", ""IFB"", ""LG"", ""Hot Wheels""], ""price_range"": {""min"": 2312, ""max"": 42144}}"
U00155,43.0,Male,Chandigarh,"{""categories"": [""Grocery""], ""brands"": [""Amul"", ""Tata""], ""price_range"": {""min"": 2723, ""max"": 21004}}"
U00156,32.0,Female,Hyderabad,"{""categories"": [""Sports"", ""Beauty""], ""brands"": [""Decathlon"", ""Reebok"", ""Garnier"", ""Nivea""], ""price_range"": {""min"": 1723, ""max"": 21582}}"
U00157,49.0,Male,Indore,"{""categories"": [""Electronics"", ""Clothing""], ""brands"": [""OnePlus"", ""Oppo"", ""Puma"", ""Peter England""], ""price_range"": {""min"": 3369, ""max"": 45936}}"
U00158,32.0,Male,Ahmedabad,"{""categories"": [""Grocery""], ""brands"": [""Tata"", ""Patanjali""], ""price_range"": {""min"": 2306, ""max"": 51370}}"
U00159,23.0,Male,Chandigarh,"{""categories"": [""Books"", ""Sports""], ""brands"": [""HarperCollins"", ""Scholastic"", ""Yonex"", ""Nike""], ""price_range"": {""min"": 1237, ""max"": 42361}}"
U00160,27.0,Female,Jaipur,"{""categories"": [""Toys"", ""Electronics"", ""Clothing""], ""brands"": [""Lego"", ""Fisher-Price"", ""Apple"", ""Xiaomi"", ""Puma""], ""price_range"": {""min"": 1873, ""max"": 9966}}"
U00161,48.0,Female,Coimbatore,"{""categories"": [""Beauty"", ""Grocery""], ""brands"": [""Garnier"", ""LOreal"", ""Amul"", ""Patanjali""], ""price_range"": {""min"": 3956, ""max"": 35387}}"
U00162,27.0,Female,Ahmedabad,"{""categories"": [""Books"", ""Grocery""], ""brands"": [""Cambridge"", ""HarperCollins"", ""Amul"", ""Nestle""], ""price_range"": {""min"": 1884, ""max"": 12660}}"
U00163,50.0,Male,Coimbatore,"{""categories"": [""Home & Kitchen""], ""brands"": [""Pigeon"", ""Bajaj""], ""price_range"": {""min"": 4159, ""max"": 47986}}"
U00164,23.0,Female,Indore,"{""categories"": [""Toys"", ""Home & Kitchen""], ""brands"": [""Hot Wheels"", ""Mattel"", ""Prestige"", ""Bajaj""], ""price_range"": {""min"": 954, ""max"": 17490}}"
U00165,38.0,Male,Kochi,"{""categories"": [""Beauty"", ""Toys""], ""brands"": [""Dove"", ""The Body Shop"", ""Nerf"", ""Fisher-Price""], ""price_range"": {""min"": 2500, ""max"": 42701}}"
U00166,23.0,Male,Nagpur,"{""categories"": [""Home & Kitchen"", ""Books""], ""brands"": [""LG"", ""Bajaj"", ""Scholastic"", ""Cambridge""], ""price_range"": {""min"": 865, ""max"": 46990}}"
U00167,19.0,Male,Indore,"{""categories"": [""Toys"", ""Books""], ""brands"": [""Mattel"", ""Hasbro"", ""Pearson"", ""HarperCollins""], ""price_range"": {""min"": 790, ""max"": 15558}}"
U00168,27.0,Female,Lucknow,"{""categories"": [""Toys"", ""Clothing""], ""brands"": [""Fisher-Price"", ""Lego"", ""Zara"", ""Peter England""], ""price_range"": {""min"": 1764, ""max"": 13132}}"
U00169,35.0,Male,Ahmedabad,"{""categories"": [""Toys"", ""Books""], ""brands"": [""Nerf"", ""Hasbro"", ""Oxford"", ""Penguin""], ""price_range"": {""min"": 1865, ""max"": 30263}}"
U00170,28.0,Female,Bangalore,"{""categories"": [""Sports"", ""Toys"", ""Electronics""], ""brands"": [""Decathlon"", ""Reebok"", ""Lego"", ""Hot Wheels"", ""Oppo""], ""price_range"": {""min"": 1316, ""max"": 45166}}"
U00171,30.0,Male,Kochi,"{""categories"": [""Home & Kitchen"", ""Books""], ""brands"": [""Bajaj"", ""Prestige"", ""Oxford"", ""Scholastic""], ""price_range"": {""min"": 2059, ""max"": 10448}}"
U00172,,Female,Kolkata,"{""categories"": [""Toys"", ""Sports""], ""brands"": [""Lego"", ""Mattel"", ""Decathlon"", ""Wilson""], ""price_range"": {""min"": 3313, ""max"": 24718}}"
U00173,51.0,Male,Nagpur,"{""categories"": [""Toys"", ""Home & Kitchen""], ""brands"": [""Nerf"", ""Fisher-Price"", ""Prestige"", ""Havells""], ""price_range"": {""min"": 3311, ""max"": 18637}}"
U00174,38.0,Male,Delhi,"{""categories"": [""Books""], ""brands"": [""Pearson"", ""Scholastic""], ""price_range"": {""min"": 2903, ""max"": 36283}}"
U00175,30.0,Female,Hyderabad,"{""categories"": [""Clothing"", ""Books""], ""brands"": [""Adidas"", ""Van Heusen"", ""Pearson"", ""Penguin""], ""price_range"": {""min"": 1748, ""max"": 9668}}"
U00176,53.0,Male,Ahmedabad,"{""categories"": [""Home & Kitchen"", ""Sports"", ""Grocery""], ""brands"": [""Prestige"", ""LG"", ""Puma"", ""Nike"", ""Britannia""], ""price_range"": {""min"": 3852, ""max"": 38879}}"
U00177,27.0,Female,Kolkata,"{""categories"": [""Toys"", ""Clothing""], ""brands"": [""Hasbro"", ""Hot Wheels"", ""Van Heusen"", ""H&M""], ""price_range"": {""min"": 1431, ""max"": 40154}}"
U00178,37.0,Female,Chandigarh,"{""categories"": [""Home & Kitchen"", ""Clothing""], ""brands"": [""Bajaj"", ""Prestige"", ""Van Heusen"", ""H&M""], ""price_range"": {""min"": 2234, ""max"": 33251}}"
U00179,49.0,Male,Chandigarh,"{""categories"": [""Books""], ""brands"": [""Oxford"", ""Cambridge""], ""price_range"": {""min"": 4010, ""max"": 36500}}"
U00180,20.0,Male,Bangalore,"{""categories"": [""Books"", ""Grocery""], ""brands"": [""Pearson"", ""Scholastic"", ""Amul"", ""Britannia""], ""price_range"": {""min"": 574, ""max"": 32490}}"
U00181,27.0,Male,Chandigarh,"{""categories"": [""Electronics"", ""Toys"", ""Books""], ""brands"": [""OnePlus"", ""Xiaomi"", ""Hot Wheels"", ""Hasbro"", ""Penguin""], ""price_range"": {""min"": 1884, ""max"": 42807}}"
U00182,35.0,Male,Kolkata,"{""categories"": [""Beauty""], ""brands"": [""Garnier"", ""Nivea""], ""price_range"": {""min"": 1960, ""max"": 49966}}"
U00183,31.0,Male,Kochi,"{""categories"": [""Beauty"", ""Books""], ""brands"": [""The Body Shop"", ""LOreal"", ""HarperCollins"", ""Oxford""], ""price_range"": {""min"": 2006, ""max"": 40403}}"
U00184,63.0,Male,Nagpur,"{""categories"": [""Grocery"", ""Electronics"", ""Clothing""], ""brands"": [""Amul"", ""MTR"", ""Xiaomi"", ""OnePlus"", ""H&M""], ""price_range"": {""min"": 5471, ""max"": 33511}}"
U00185,45.0,Male,Chennai,"{""categories"": [""Electronics""], ""brands"": [""Realme"", ""Sony""], ""price_range"": {""min"": 3004, ""max"": 44340}}"
U00186,20.0,Female,Mumbai,"{""categories"": [""Electronics"", ""Beauty""], ""brands"": [""Oppo"", ""Realme"", ""LOreal"", ""Maybelline""], ""price_range"": {""min"": 533, ""max"": 21534}}"
U00187,40.0,Male,Lucknow,"{""categories"": [""Sports""], ""brands"": [""Adidas"", ""Wilson""], ""price_range"": {""min"": 2890, ""max"": 41887}}"
U00188,42.0,Male,Hyderabad,"{""categories"": [""Beauty""], ""brands"": [""Garnier"", ""The Body Shop""], ""price_range"": {""min"": 2705, ""max"": 23103}}"
U00189,21.0,Male,Indore,"{""categories"": [""Home & Kitchen"", ""Sports""], ""brands"": [""Pigeon"", ""Bosch"", ""Wilson"", ""Nike""], ""price_range"": {""min"": 1112, ""max"": 18707}}"
U00190,53.0,Male,Chennai,"{""categories"": [""Grocery""], ""brands"": [""Tata"", ""MTR""], ""price_range"": {""min"": 3851, ""max"": 22520}}"
U00191,23.0,Female,Kolkata,"{""categories"": [""Home & Kitchen"", ""Electronics""], ""brands"": [""Havells"", ""Bajaj"", ""Realme"", ""Apple""], ""price_range"": {""min"": 913, ""max"": 34538}}"
U00192,25.0,Female,Hyderabad,"{""categories"": [""Home & Kitchen"", ""Toys""], ""brands"": [""Bosch"", ""Havells"", ""Hot Wheels"", ""Mattel""], ""price_range"": {""min"": 1663, ""max"": 42503}}"
U00193,51.0,Male,Nagpur,"{""categories"": [""Home & Kitchen"", ""Grocery""], ""brands"": [""LG"", ""IFB"", ""Britannia"", ""Haldirams""], ""price_range"": {""min"": 4003, ""max"": 49904}}"
U00194,50.0,Male,Nagpur,"{""categories"": [""Sports"", ""Toys""], ""brands"": [""Nike"", ""Reebok"", ""Lego"", ""Hasbro""], ""price_range"": {""min"": 3580, ""max"": 44521}}"
U00195,30.0,Female,Indore,"{""categories"": [""Books"", ""Toys"", ""Sports""], ""brands"": [""Pearson"", ""Oxford"", ""Hot Wheels"", ""Mattel"", ""Nike""], ""price_range"": {""min"": 1564, ""max"": 44782}}"
U00196,33.0,Female,Mumbai,"{""categories"": [""Beauty"", ""Grocery""], ""brands"": [""Lakme"", ""Nivea"", ""Britannia"", ""Haldirams""], ""price_range"": {""min"": 2210, ""max"": 42168}}"
U00197,26.0,Male,Kochi,"{""categories"": [""Beauty"", ""Grocery""], ""brands"": [""Nivea"", ""Garnier"", ""Britannia"", ""Tata""], ""price_range"": {""min"": 1785, ""max"": 51083}}"
U00198,19.0,Male,Chandigarh,"{""categories"": [""Books"", ""Grocery""], ""brands"": [""Penguin"", ""Cambridge"", ""MTR"", ""Britannia""], ""price_range"": {""min"": 427, ""max"": 41058}}"
U00199,59.0,Male,Coimbatore,"{""categories"": [""Books"", ""Sports"", ""Electronics""], ""brands"": [""Pearson"", ""Oxford"", ""Wilson"", ""Puma"", ""Realme""], ""price_range"": {""min"": 4425, ""max"": 25598}}"
U00200,31.0,Female,Bangalore,"{""categories"": [""Electronics"", ""Grocery"", ""Home & Kitchen""], ""brands"": [""Oppo"", ""Samsung"", ""Tata"", ""Nestle"", ""Bajaj""], ""price_range"": {""min"": 1623, ""max"": 19699}}"
U00201,39.0,Female,Ahmedabad,"{""categories"": [""Sports"", ""Grocery""], ""brands"": [""Wilson"", ""Decathlon"", ""MTR"", ""Amul""], ""price_range"": {""min"": 2638, ""max"": 50290}}"
U00202,43.0,Female,Lucknow,"{""categories"": [""Home & Kitchen""], ""brands"": [""IFB"", ""Bosch""], ""price_range"": {""min"": 3088, ""max"": 31259}}"
U00203,44.0,Female,Delhi,"{""categories"": [""Grocery"", ""Beauty"", ""Books""], ""brands"": [""Britannia"", ""Tata"", ""Garnier"", ""LOreal"", ""HarperCollins""], ""price_range"": {""min"": 3182, ""max"": 31668}}"
U00204,45.0,Female,Ahmedabad,"{""categories"": [""Books"", ""Toys"", ""Home & Kitchen""], ""brands"": [""Penguin"", ""Scholastic"", ""Hot Wheels"", ""Mattel"", ""Prestige""], ""price_range"": {""min"": 3521, ""max"": 50889}}"
U00205,44.0,Female,Chennai,"{""categories"": [""Books""], ""brands"": [""Penguin"", ""Oxford""], ""price_range"": {""min"": 3325, ""max"": 17760}}"
U00206,31.0,Female,Delhi,"{""categories"": [""Books""], ""brands"": [""Pearson"", ""Cambridge""], ""price_range"": {""min"": 1453, ""max"": 40537}}"
U00207,22.0,Female,Mumbai,"{""categories"": [""Electronics"", ""Toys"", ""Home & Kitchen""], ""brands"": [""LG"", ""Apple"", ""Hot Wheels"", ""Hasbro"", ""Pigeon""], ""price_range"": {""min"": 1075, ""max"": 9115}}"
U00208,40.0,Male,Indore,"{""categories"": [""Books""], ""brands"": [""Cambridge"", ""HarperCollins""], ""price_range"": {""min"": 3176, ""max"": 49797}}"
U00209,24.0,Male,Nagpur,"{""categories"": [""Books"", ""Home & Kitchen""], ""brands"": [""HarperCollins"", ""Cambridge"", ""Prestige"", ""Bajaj""], ""price_range"": {""min"": 676, ""max"": 45096}}"
U00210,51.0,Female,Nagpur,"{""categories"": [""Home & Kitchen"", ""Clothing""], ""brands"": [""Havells"", ""IFB"", ""Puma"", ""Nike""], ""price_range"": {""min"": 3673, ""max"": 31837}}"
U00211,26.0,Male,Chandigarh,"{""categories"": [""Electronics""], ""brands"": [""Sony"", ""Samsung""], ""price_range"": {""min"": 1152, ""max"": 13995}}"
U00212,56.0,Male,Kolkata,"{""categories"": [""Books""], ""brands"": [""Cambridge"", ""Scholastic""], ""price_range"": {""min"": 4627, ""max"": 13340}}"
U00213,27.0,Female,Mumbai,"{""categories"": [""Home & Kitchen"", ""Grocery"", ""Electronics""], ""brands"": [""Bajaj"", ""Bosch"", ""Amul"", ""MTR"", ""Apple""], ""price_range"": {""min"": 1711, ""max"": 41907}}"
U00214,35.0,Male,Delhi,"{""categories"": [""Grocery"", ""Books""], ""brands"": [""Patanjali"", ""Britannia"", ""Cambridge"", ""Pearson""], ""price_range"": {""min"": 2511, ""max"": 37648}}"
U00215,24.0,Male,Delhi,"{""categories"": [""Grocery""], ""brands"": [""MTR"", ""Nestle""], ""price_range"": {""min"": 999, ""max"": 48890}}"
U00216,31.0,Other,Lucknow,"{""categories"": [""Electronics"", ""Sports""], ""brands"": [""OnePlus"", ""LG"", ""Wilson"", ""Nike""], ""price_range"": {""min"": 1816, ""max"": 48139}}"
U00217,49.0,Female,Mumbai,"{""categories"": [""Grocery""], ""brands"": [""Patanjali"", ""Amul""], ""price_range"": {""min"": 3883, ""max"": 19582}}"
U00218,34.0,Male,Pune,"{""categories"": [""Clothing"", ""Books""], ""brands"": [""Peter England"", ""Nike"", ""Penguin"", ""Scholastic""], ""price_range"": {""min"": 1960, ""max"": 42545}}"
U00219,31.0,Male,Lucknow,"{""categories"": [""Home & Kitchen"", ""Electronics""], ""brands"": [""Bajaj"", ""LG"", ""Xiaomi"", ""LG""], ""price_range"": {""min"": 1610, ""max"": 31447}}"
U00220,29.0,Male,Lucknow,"{""categories"": [""Beauty"", ""Books"", ""Grocery""], ""brands"": [""Dove"", ""Nivea"", ""Penguin"", ""Pearson"", ""Patanjali""], ""price_range"": {""min"": 1660, ""max"": 18989}}"
U00221,48.0,Female,Chandigarh,"{""categories"": [""Books"", ""Grocery"", ""Toys""], ""brands"": [""HarperCollins"", ""Oxford"", ""Britannia"", ""Amul"", ""Fisher-Price""], ""price_range"": {""min"": 3847, ""max"": 40597}}"
U00222,30.0,Female,Kochi,"{""categories"": [""Clothing"", ""Home & Kitchen""], ""brands"": [""Van Heusen"", ""Puma"", ""Havells"", ""Bajaj""], ""price_range"": {""min"": 1405, ""max"": 45080}}"
U00223,39.0,Male,Bangalore,"{""categories"": [""Grocery"", ""Electronics"", ""Toys""], ""brands"": [""Patanjali"", ""Tata"", ""Apple"", ""LG"", ""Lego""], ""price_range"": {""min"": 2881, ""max"": 39433}}"
U00224,42.0,Male,Indore,"{""categories"": [""Home & Kitchen""], ""brands"": [""Prestige"", ""Havells""], ""price_range"": {""min"": 3052, ""max"": 43784}}"
U00225,31.0,Male,Jaipur,"{""categories"": [""Sports"", ""Grocery""], ""brands"": [""Nike"", ""Reebok"", ""Britannia"", ""Haldirams""], ""price_range"": {""min"": 1831, ""max"": 42093}}"
U00226,22.0,Male,Indore,"{""categories"": [""Toys"", ""Grocery"", ""Sports""], ""brands"": [""Lego"", ""Mattel"", ""MTR"", ""Britannia"", ""Puma""], ""price_range"": {""min"": 916, ""max"": 48829}}"
U00227,28.0,Female,Lucknow,"{""categories"": [""Books""], ""brands"": [""HarperCollins"", ""Oxford""], ""price_range"": {""min"": 1982, ""max"": 51918}}"
U00228,29.0,Female,Hyderabad,"{""categories"": [""Clothing"", ""Home & Kitchen"", ""Beauty""], ""brands"": [""Zara"", ""Nike"", ""Havells"", ""LG"", ""Maybelline""], ""price_range"": {""min"": 1651, ""max"": 29963}}"
U00229,30.0,Female,Nagpur,"{""categories"": [""Electronics"", ""Beauty""], ""brands"": [""OnePlus"", ""Samsung"", ""Maybelline"", ""LOreal""], ""price_range"": {""min"": 1262, ""max"": 48730}}"
U00230,28.0,Male,Kochi,"{""categories"": [""Beauty"", ""Home & Kitchen""], ""brands"": [""LOreal"", ""Lakme"", ""Bajaj"", ""IFB""], ""price_range"": {""min"": 1454, ""max"": 16410}}"
U00231,38.0,Male,Bangalore,"{""categories"": [""Toys"", ""Electronics""], ""brands"": [""Hasbro"", ""Lego"", ""Apple"", ""Xiaomi""], ""price_range"": {""min"": 2590, ""max"": 51258}}"
U00232,27.0,Male,Jaipur,"{""categories"": [""Books"", ""Grocery""], ""brands"": [""Oxford"", ""Pearson"", ""Britannia"", ""Nestle""], ""price_range"": {""min"": 1392, ""max"": 22444}}"
U00233,25.0,Female,Kolkata,"{""categories"": [""Beauty"", ""Sports"", ""Home & Kitchen""], ""brands"": [""The Body Shop"", ""Dove"", ""Yonex"", ""Nike"", ""Prestige""], ""price_range"": {""min"": 1328, ""max"": 30673}}"
U00234,49.0,Female,Bangalore,"{""categories"": [""Electronics"", ""Sports""], ""brands"": [""Apple"", ""Sony"", ""Reebok"", ""Wilson""], ""price_range"": {""min"": 3120, ""max"": 51524}}"
U00235,37.0,Male,Pune,"{""categories"": [""Grocery"", ""Beauty""], ""brands"": [""Amul"", ""Patanjali"", ""LOreal"", ""Maybelline""], ""price_range"": {""min"": 2725, ""max"": 36396}}"
U00236,28.0,Female,Indore,"{""categories"": [""Clothing""], ""brands"": [""Zara"", ""Levis""], ""price_range"": {""min"": 1078, ""max"": 14158}}"
U00237,38.0,Female,Delhi,"{""categories"": [""Beauty""], ""brands"": [""Garnier"", ""The Body Shop""], ""price_range"": {""min"": 2007, ""max"": 11947}}"
U00238,40.0,Female,Lucknow,"{""categories"": [""Grocery"", ""Beauty""], ""brands"": [""Haldirams"", ""Britannia"", ""Lakme"", ""Maybelline""], ""price_range"": {""min"": 3126, ""max"": 17992}}"
U00239,24.0,Female,Pune,"{""categories"": [""Electronics"", ""Grocery""], ""brands"": [""LG"", ""Sony"", ""Nestle"", ""Patanjali""], ""price_range"": {""min"": 1149, ""max"": 34419}}"
U00240,48.0,Male,Indore,"{""categories"": [""Beauty""], ""brands"": [""LOreal"", ""The Body Shop""], ""price_range"": {""min"": 3803, ""max"": 40928}}"
U00241,32.0,Female,Delhi,"{""categories"": [""Electronics"", ""Books""], ""brands"": [""Realme"", ""Apple"", ""HarperCollins"", ""Oxford""], ""price_range"": {""min"": 1548, ""max"": 26679}}"
U00242,36.0,Female,Jaipur,"{""categories"": [""Books"", ""Beauty"", ""Toys""], ""brands"": [""Pearson"", ""Scholastic"", ""Lakme"", ""Nivea"", ""Nerf""], ""price_range"": {""min"": 2321, ""max"": 31274}}"
U00243,,Female,Pune,"{""categories"": [""Electronics"", ""Books""], ""brands"": [""Apple"", ""Realme"", ""Scholastic"", ""Cambridge""], ""price_range"": {""min"": 2113, ""max"": 21404}}"
U00244,33.0,Male,Pune,"{""categories"": [""Toys"", ""Sports""], ""brands"": [""Nerf"", ""Fisher-Price"", ""Puma"", ""Nike""], ""price_range"": {""min"": 2130, ""max"": 17866}}"
U00245,49.0,Other,Pune,"{""categories"": [""Electronics"", ""Home & Kitchen""], ""brands"": [""Sony"", ""Realme"", ""LG"", ""IFB""], ""price_range"": {""min"": 3459, ""max"": 25489}}"
U00246,49.0,Female,Kochi,"{""categories"": [""Sports"", ""Electronics""], ""brands"": [""Reebok"", ""Nike"", ""LG"", ""Oppo""], ""price_range"": {""min"": 3640, ""max"": 33498}}"
