interaction_id,user_id,product_id,interaction_type,timestamp,rating,session_id,device,search_query
380,U0474,P04662,search,2026-02-10 15:51:45,,S0249,mobile,electronics
381,U0418,P01995,view,2026-03-24 19:51:45,,S0130,tablet,
382,U0268,P03121,view,2026-03-17 03:51:45,,S1723,tablet,
383,U0306,P03181,view,2025-11-04 17:51:45,,S1675,desktop,
384,U0097,P02207,view,2026-01-23 02:51:45,,S0593,desktop,
385,U0333,P04689,click,2026-03-12 04:51:45,,S0566,desktop,
386,U0401,P04509,add_to_cart,2026-02-03 09:51:45,,S0634,desktop,
387,U0444,P02592,purchase,2026-02-27 18:51:45,3.0,S1502,mobile,
388,U0235,P03312,search,2026-03-24 08:51:45,,S1674,desktop,beauty
389,U0484,P03475,purchase,2025-12-30 19:51:45,5.0,S0095,desktop,
390,U0222,P03195,click,2026-03-01 17:51:45,,S0027,tablet,
391,U0202,P02451,search,2026-02-28 21:51:45,,S1722,mobile,home & kitchen
392,U0145,P04424,view,2025-12-12 00:51:45,,S1676,tablet,
393,U0138,P03846,view,2025-10-18 19:51:45,,S0753,tablet,
394,U0390,P04766,view,2025-11-03 15:51:45,,S0774,tablet,
395,U0372,P01357,click,2025-11-27 19:51:45,,S1082,mobile,
396,U0277,P03889,click,2025-09-30 22:51:45,,S1313,desktop,
397,U0401,P00201,click,2025-10-24 06:51:45,,S0370,desktop,
398,U0233,P04665,click,2025-12-18 19:51:45,,S1420,tablet,
399,U0122,P01298,click,2025-09-26 08:51:45,,S0931,tablet,
400,U0268,P03128,view,2026-03-04 02:51:45,,S1751,mobile,
401,U0390,P04683,click,2026-02-17 17:51:45,,S1606,desktop,
402,U0185,P00858,click,2025-11-28 10:51:45,,S1447,mobile,
403,U0344,P04000,view,2025-10-21 14:51:45,,S1606,mobile,
404,U0050,P02417,view,2025-10-24 07:51:45,,S1926,mobile,
405,U0224,P01195,add_to_cart,2025-11-22 09:51:45,,S1050,tablet,
406,U0039,P03033,view,2026-02-19 16:51:45,,S1687,tablet,
407,U0178,P03806,purchase,2026-03-13 09:51:45,5.0,S1036,mobile,
408,U0002,P01160,view,2025-12-21 04:51:45,,S1701,mobile,
409,U0364,P00498,add_to_cart,2026-01-26 21:51:45,,S1841,desktop,
410,U0210,P03786,view,2026-02-18 11:51:45,,S1736,desktop,
411,U0091,P02776,search,2026-01-12 19:51:45,,S0120,mobile,grocery
412,U0249,P01326,add_to_cart,2025-11-29 12:51:45,,S0185,mobile,
413,U0215,P00030,click,2026-03-09 08:51:45,,S1932,tablet,
414,U0329,P00796,view,2025-12-19 19:51:45,,S1251,mobile,
415,U0433,P00589,view,2025-12-05 17:51:45,,S1531,mobile,
416,U0381,P00367,purchase,2026-02-18 13:51:45,3.0,S0947,mobile,
417,U0415,P00104,view,2025-11-21 11:51:45,,S1856,tablet,
418,U0425,P00710,search,2025-10-29 10:51:45,,S1151,tablet,electronics
419,U0168,P01356,purchase,2025-11-11 05:51:45,5.0,S1138,tablet,
420,U0110,P03377,view,2025-10-23 11:51:45,,S0572,desktop,
421,U0393,P04166,search,2025-11-23 13:51:45,,S1649,desktop,books
422,U0416,P00516,view,2025-12-29 18:51:45,,S0315,desktop,
423,U0397,P02042,add_to_cart,2026-03-07 05:51:45,,S1828,desktop,
424,U0110,P02949,click,2025-11-10 12:51:45,,S0691,mobile,
425,U0216,P02101,wishlist,2025-12-03 18:51:45,,S1527,desktop,
426,U0230,P01905,search,2025-11-06 03:51:45,,S0400,tablet,clothing
427,U0156,P02605,purchase,2025-12-16 23:51:45,5.0,S0611,desktop,
428,U0469,P02793,view,2025-11-30 05:51:45,,S1899,desktop,
429,U0361,P03700,add_to_cart,2025-12-24 17:51:45,,S0746,desktop,
430,U0082,P00090,click,2025-11-06 09:51:45,,S1848,desktop,
431,U0055,P02629,add_to_cart,2025-10-05 00:51:45,,S0209,mobile,
432,U0052,P00821,click,2025-11-15 07:51:45,,S0195,tablet,
433,U0352,P02516,add_to_cart,2025-11-30 22:51:45,,S0797,mobile,
434,U0352,P01378,add_to_cart,2025-12-10 21:51:45,,S1272,desktop,
435,U0471,P00642,add_to_cart,2026-03-24 17:51:45,,S1366,mobile,
436,U0094,P04700,click,2026-03-09 19:51:45,,S0324,desktop,
437,U0389,P00416,view,2026-02-24 09:51:45,,S0440,tablet,
438,U0477,P04832,view,2025-10-13 00:51:45,,S0696,mobile,
439,U0225,P00728,purchase,2025-09-25 13:51:45,5.0,S0950,tablet,
440,U0282,P04738,add_to_cart,2025-10-11 19:51:45,,S1871,mobile,
441,U0342,P00539,view,2025-12-14 10:51:45,,S1961,tablet,
442,U0319,P00146,view,2025-10-27 16:51:45,,S0007,desktop,
443,U0179,P01897,click,2025-11-15 00:51:45,,S1431,desktop,
444,U0033,P00876,wishlist,2025-10-08 09:51:45,,S1804,tablet,
445,U0316,P04469,click,2026-01-21 08:51:45,,S1405,tablet,
446,U0175,P03198,view,2026-03-09 06:51:45,,S1974,desktop,
447,U0292,P00107,add_to_cart,2025-12-13 01:51:45,,S0878,tablet,
448,U0031,P03586,click,2026-03-12 21:51:45,,S1834,mobile,
449,U0246,P01679,add_to_cart,2025-10-30 10:51:45,,S0629,tablet,
450,U0358,P03072,search,2026-03-19 19:51:45,,S0805,desktop,beauty
451,U0235,P02547,view,2026-01-28 14:51:45,,S1297,desktop,
452,U0425,P01959,wishlist,2026-01-03 11:51:45,,S0267,desktop,
453,U0095,P04501,view,2025-10-26 18:51:45,,S1286,mobile,
454,U0339,P01225,view,2026-01-27 10:51:45,,S0678,mobile,
455,U0036,P04937,view,2025-12-06 22:51:45,,S0096,desktop,
456,U0126,P04127,view,2026-03-21 15:51:45,,S1816,mobile,
457,U0046,P01775,purchase,2025-10-18 19:51:45,4.0,S1390,desktop,
458,U0491,P03740,view,2025-10-31 02:51:45,,S1618,tablet,
459,U0231,P00599,view,2025-10-24 06:51:45,,S0639,mobile,
460,U0203,P03492,add_to_cart,2026-02-07 19:51:45,,S1812,tablet,
461,U0073,P04367,view,2026-01-18 05:51:45,,S0949,mobile,
462,U0356,P03869,view,2025-12-26 14:51:45,,S0463,tablet,
463,U0385,P01704,click,2026-02-09 16:51:45,,S1326,tablet,
464,U0372,P03026,search,2025-11-10 16:51:45,,S1070,tablet,beauty
465,U0466,P03031,click,2025-12-03 16:51:45,,S1583,mobile,
466,U0258,P03069,view,2025-11-04 17:51:45,,S1496,tablet,
467,U0451,P03822,view,2025-09-29 16:51:45,,S0782,tablet,
468,U0265,P02783,search,2025-11-22 02:51:45,,S1568,tablet,books
469,U0310,P00551,click,2025-12-18 00:51:45,,S1931,mobile,
470,U0261,P03929,search,2025-11-14 11:51:45,,S0680,desktop,electronics
471,U0444,P04491,view,2025-11-22 14:51:45,,S0003,mobile,
472,U0091,P02540,click,2025-10-15 12:51:45,,S0278,tablet,
473,U0485,P00605,view,2025-11-20 11:51:45,,S1342,mobile,
474,U0375,P00636,click,2025-12-22 01:51:45,,S1234,tablet,
475,U0101,P01037,add_to_cart,2026-03-21 15:51:45,,S0074,tablet,
476,U0107,P02270,search,2025-09-27 15:51:45,,S0449,mobile,clothing
477,U0067,P04080,click,2026-02-19 21:51:45,,S1794,mobile,
478,U0125,P00371,search,2026-02-19 03:51:45,,S0192,desktop,books
479,U0172,P03336,view,2026-02-02 19:51:45,,S1398,mobile,
480,U0177,P04874,view,2025-12-02 05:51:45,,S0942,desktop,
481,U0204,P00787,add_to_cart,2026-01-26 15:51:45,,S1573,mobile,
482,U0351,P04768,view,2025-09-30 22:51:45,,S1521,mobile,
483,U0241,P01301,click,2025-11-09 13:51:45,,S0245,mobile,
484,U0135,P04381,purchase,2026-03-07 00:51:45,5.0,S0333,mobile,
485,U0291,P01007,click,2026-03-21 03:51:45,,S0115,desktop,
486,U0208,P03484,purchase,2025-12-14 05:51:45,5.0,S1797,mobile,
487,U0197,P01196,view,2025-11-13 07:51:45,,S0742,desktop,
488,U0031,P02249,view,2026-03-15 05:51:45,,S1977,desktop,
489,U0201,P02509,add_to_cart,2026-02-03 21:51:45,,S0461,tablet,
490,U0214,P03097,view,2026-02-04 15:51:45,,S1734,mobile,
491,U0198,P00670,view,2026-02-15 11:51:45,,S0444,desktop,
492,U0341,P04417,add_to_cart,2026-01-14 22:51:45,,S0310,mobile,
493,U0348,P04480,add_to_cart,2025-10-22 22:51:45,,S1266,mobile,
494,U0379,P01249,add_to_cart,2026-01-03 21:51:45,,S0174,tablet,
495,U0308,P02021,view,2025-11-01 09:51:45,,S1649,mobile,
496,U0455,P03845,wishlist,2026-02-05 08:51:45,,S1366,mobile,
497,U0187,P02045,view,2026-02-01 18:51:45,,S1657,tablet,
498,U0124,P04600,click,2026-03-17 08:51:45,,S1473,desktop,
499,U0190,P03199,search,2025-10-30 22:51:45,,S0551,desktop,books
500,U0170,P03289,click,2026-01-14 20:51:45,,S1582,tablet,
501,U0172,P02954,wishlist,2025-12-03 08:51:45,,S1156,desktop,
502,U0439,P04889,purchase,2025-12-17 17:51:45,5.0,S1856,desktop,
503,U0065,P02505,click,2025-11-06 21:51:45,,S1861,mobile,
504,U0294,P04120,view,2025-12-27 14:51:45,,S1558,desktop,
505,U0306,P04786,click,2026-01-06 05:51:45,,S0373,mobile,
506,U0437,P00111,click,2026-01-13 15:51:45,,S0491,desktop,
507,U0398,P00973,view,2025-12-16 16:51:45,,S1912,desktop,
508,U0027,P02170,add_to_cart,2025-10-26 13:51:45,,S0508,mobile,
509,U0482,P02584,purchase,2026-01-04 13:51:45,4.0,S0115,desktop,
510,U0291,P01856,view,2025-10-01 19:51:45,,S0062,tablet,
511,U0331,P04042,search,2025-12-23 14:51:45,,S0291,mobile,books
512,U0041,P00716,search,2025-11-02 11:51:45,,S0652,mobile,home & kitchen
513,U0108,P01467,click,2025-11-15 05:51:45,,S0532,desktop,
514,U0433,P00390,view,2026-02-02 23:51:45,,S1977,mobile,
515,U0446,P04459,click,2025-12-26 20:51:45,,S1681,mobile,
516,U0114,P03792,click,2025-10-28 06:51:45,,S0820,tablet,
517,U0166,P03705,view,2026-01-12 18:51:45,,S1323,mobile,
518,U0474,P02926,purchase,2025-12-02 02:51:45,3.0,S1900,desktop,
519,U0167,P00300,view,2026-02-14 04:51:45,,S1754,tablet,
520,U0092,P00539,view,2026-01-02 05:51:45,,S1357,mobile,
521,U0062,P02288,view,2025-10-28 21:51:45,,S1622,mobile,
522,U0394,P03261,click,2025-10-14 21:51:45,,S0178,desktop,
523,U0085,P01626,view,2025-12-18 00:51:45,,S0709,desktop,
524,U0364,P01616,search,2026-03-18 00:51:45,,S1321,mobile,toys
525,U0295,P03971,purchase,2025-12-26 15:51:45,4.0,S1980,tablet,
526,U0181,P01747,search,2026-02-15 14:51:45,,S0309,tablet,clothing
527,U0355,P03627,view,2025-10-18 13:51:45,,S1831,tablet,
528,U0309,P02350,click,2025-11-22 21:51:45,,S1421,mobile,
529,U0401,P01858,click,2026-03-02 03:51:45,,S0717,mobile,
530,U0241,P04627,wishlist,2026-03-13 03:51:45,,S0384,desktop,
531,U0311,P04104,purchase,2026-02-01 07:51:45,3.0,S0029,desktop,
532,U0064,P02967,add_to_cart,2025-11-03 12:51:45,,S1829,tablet,
533,U0348,P00824,wishlist,2025-11-17 22:51:45,,S1626,tablet,
534,U0223,P02148,click,2026-01-17 07:51:45,,S0980,mobile,
535,U0167,P01067,view,2026-01-27 21:51:45,,S0313,mobile,
536,U0488,P00834,purchase,2026-01-09 11:51:45,5.0,S0709,tablet,
537,U0344,P04638,view,2025-10-04 22:51:45,,S1293,mobile,
538,U0092,P02898,click,2025-12-18 14:51:45,,S1682,tablet,
539,U0173,P03030,view,2025-10-12 20:51:45,,S0981,mobile,
540,U0035,P00940,click,2026-01-14 07:51:45,,S1401,desktop,
541,U0142,P00046,click,2026-01-03 12:51:45,,S1755,tablet,
542,U0487,P04693,view,2026-03-20 22:51:45,,S0147,mobile,
543,U0397,P00559,click,2026-01-09 22:51:45,,S0818,mobile,
544,U0293,P03880,add_to_cart,2025-12-16 17:51:45,,S0643,tablet,
545,U0142,P00369,click,2026-01-19 01:51:45,,S0149,mobile,
546,U0480,P02880,view,2026-01-15 17:51:45,,S0159,tablet,
547,U0393,P02804,view,2026-01-14 19:51:45,,S1167,tablet,
548,U0047,P04866,wishlist,2025-10-24 09:51:45,,S0924,tablet,
549,U0255,P00461,click,2026-03-24 15:51:45,,S0038,desktop,
550,U0087,P00104,view,2025-10-09 04:51:45,,S0197,mobile,
551,U0374,P02509,view,2026-02-01 01:51:45,,S0499,tablet,
552,U0221,P03306,click,2025-10-29 23:51:45,,S0930,desktop,
553,U0019,P01904,view,2025-12-05 04:51:45,,S1830,desktop,
554,U0119,P01074,click,2025-12-14 22:51:45,,S1566,mobile,
555,U0236,P04725,wishlist,2025-11-08 00:51:45,,S0974,tablet,
556,U0279,P01574,search,2025-09-30 01:51:45,,S1844,tablet,clothing
557,U0355,P04819,view,2025-12-17 09:51:45,,S0633,mobile,
558,U0016,P04737,add_to_cart,2026-02-06 12:51:45,,S0256,mobile,
559,U0024,P00531,click,2026-03-18 08:51:45,,S0996,desktop,
560,U0140,P04613,add_to_cart,2026-01-11 04:51:45,,S0015,tablet,
561,U0026,P04497,click,2026-01-05 10:51:45,,S1116,tablet,
562,U0391,P02529,click,2025-10-24 05:51:45,,S1892,desktop,
563,U0454,P03439,purchase,2025-12-16 08:51:45,5.0,S0070,desktop,
564,U0440,P03288,view,2026-01-02 21:51:45,,S0452,desktop,
565,U0102,P02335,click,2025-10-18 14:51:45,,S1972,desktop,
566,U0226,P01084,click,2025-12-17 12:51:45,,S0658,mobile,
567,U0026,P00068,view,2025-12-25 16:51:45,,S0331,tablet,
568,U0083,P03369,view,2026-03-04 09:51:45,,S1258,desktop,
569,U0470,P03243,view,2026-01-11 06:51:45,,S1347,desktop,
570,U0127,P02077,search,2026-01-08 20:51:45,,S0454,desktop,sports
571,U0364,P02302,add_to_cart,2025-12-13 01:51:45,,S1901,tablet,
572,U0302,P01977,view,2025-11-29 10:51:45,,S0464,tablet,
573,U0452,P02145,view,2025-10-01 22:51:45,,S1433,tablet,
574,U0088,P04954,view,2025-12-07 15:51:45,,S1240,tablet,
575,U0245,P01791,wishlist,2025-10-04 02:51:45,,S1316,tablet,
576,U0299,P02209,view,2026-02-12 16:51:45,,S1982,mobile,
577,U0458,P03650,view,2025-09-29 14:51:45,,S0236,desktop,
578,U0390,P02620,search,2025-11-12 08:51:45,,S0395,desktop,beauty
579,U0323,P03382,click,2025-11-24 01:51:45,,S0271,mobile,
580,U0020,P02650,view,2025-12-04 10:51:45,,S0782,mobile,
581,U0076,P01831,click,2026-03-17 15:51:45,,S1838,tablet,
582,U0448,P01081,view,2025-11-26 09:51:45,,S1759,desktop,
583,U0443,P01615,view,2025-12-27 23:51:45,,S1388,desktop,
584,U0494,P00616,search,2025-10-19 13:51:45,,S1935,mobile,beauty
585,U0134,P04527,view,2026-01-16 21:51:45,,S0671,desktop,
586,U0199,P01716,search,2025-11-04 08:51:45,,S0099,mobile,home & kitchen
587,U0152,P01561,purchase,2026-02-11 22:51:45,4.0,S0069,mobile,
588,U0100,P01462,view,2026-01-29 23:51:45,,S0221,mobile,
589,U0155,P04634,click,2025-09-27 22:51:45,,S1641,tablet,
590,U0203,P04426,purchase,2026-03-16 02:51:45,4.0,S1945,tablet,
591,U0161,P01154,click,2026-01-12 07:51:45,,S1543,tablet,
592,U0492,P00719,add_to_cart,2025-11-20 05:51:45,,S1822,desktop,
593,U0033,P00245,view,2026-01-02 18:51:45,,S0318,mobile,
594,U0275,P03004,search,2026-02-11 14:51:45,,S1670,tablet,toys
595,U0313,P03459,click,2026-02-06 05:51:45,,S1540,desktop,
596,U0374,P01307,view,2026-02-18 03:51:45,,S0314,tablet,
597,U0407,P00162,view,2025-12-12 01:51:45,,S0221,mobile,
598,U0105,P01882,view,2026-02-02 11:51:45,,S0837,desktop,
599,U0226,P03730,purchase,2025-12-21 19:51:45,5.0,S0875,mobile,
600,U0398,P02390,view,2026-03-10 14:51:45,,S0570,tablet,
601,U0190,P01583,search,2025-10-27 02:51:45,,S1577,desktop,toys
602,U0418,P00241,view,2026-02-19 18:51:45,,S0261,tablet,
603,U0152,P00791,click,2026-02-11 14:51:45,,S1356,mobile,
604,U0150,P00588,click,2025-12-09 11:51:45,,S1353,tablet,
605,U0237,P00833,purchase,2025-11-22 23:51:45,4.0,S1015,desktop,
606,U0423,P04910,search,2026-02-06 11:51:45,,S0103,desktop,clothing
607,U0185,P04228,search,2025-12-02 15:51:45,,S1616,tablet,home & kitchen
608,U0241,P04196,search,2026-03-08 14:51:45,,S0319,desktop,electronics
609,U0307,P03149,click,2025-11-08 10:51:45,,S1460,desktop,
610,U0469,P02172,click,2025-10-15 13:51:45,,S0925,tablet,
611,U0394,P01527,view,2026-03-03 17:51:45,,S0097,mobile,
612,U0272,P02135,add_to_cart,2025-09-29 02:51:45,,S0852,tablet,
613,U0315,P03748,search,2025-11-20 10:51:45,,S1421,mobile,sports
614,U0409,P04991,view,2026-02-26 01:51:45,,S1990,tablet,
615,U0317,P01333,click,2026-02-24 04:51:45,,S0209,mobile,
616,U0090,P03294,add_to_cart,2026-01-20 12:51:45,,S1142,desktop,
617,U0094,P02365,view,2026-02-24 07:51:45,,S0361,desktop,
618,U0348,P04856,search,2025-12-17 13:51:45,,S1862,mobile,grocery
619,U0379,P04421,purchase,2026-02-01 10:51:45,4.0,S0907,mobile,
620,U0157,P04060,click,2025-10-27 09:51:45,,S0025,desktop,
621,U0238,P00097,search,2025-10-17 22:51:45,,S0774,tablet,home & kitchen
622,U0351,P01495,purchase,2025-11-30 04:51:45,4.0,S1438,mobile,
623,U0204,P01321,search,2025-10-21 20:51:45,,S0649,desktop,books
624,U0120,P04148,click,2026-02-09 14:51:45,,S1868,desktop,
625,U0291,P00698,search,2025-12-25 02:51:45,,S0172,mobile,books
626,U0415,P03058,click,2026-02-12 15:51:45,,S1214,desktop,
627,U0060,P01699,view,2025-10-24 09:51:45,,S0647,tablet,
628,U0359,P03640,view,2025-10-03 20:51:45,,S1664,mobile,
629,U0331,P01336,view,2025-12-18 17:51:45,,S0687,tablet,
630,U0133,P04365,view,2026-02-03 13:51:45,,S1483,mobile,
631,U0115,P00342,view,2025-11-08 12:51:45,,S1443,mobile,
632,U0033,P00686,view,2026-02-14 16:51:45,,S1946,mobile,
633,U0401,P02397,click,2026-02-23 21:51:45,,S0763,tablet,
634,U0079,P04452,click,2025-11-17 07:51:45,,S0611,mobile,
635,U0054,P00899,click,2026-01-16 02:51:45,,S1101,mobile,
636,U0200,P01082,purchase,2025-10-03 19:51:45,3.0,S0796,mobile,
637,U0292,P04079,click,2025-11-10 04:51:45,,S0501,desktop,
638,U0267,P03035,add_to_cart,2026-01-11 07:51:45,,S1534,desktop,
639,U0397,P04881,click,2026-02-19 13:51:45,,S0607,tablet,
640,U0093,P03453,purchase,2026-02-07 17:51:45,4.0,S0036,desktop,
641,U0354,P01341,add_to_cart,2025-11-08 13:51:45,,S1630,mobile,
642,U0145,P04187,search,2025-10-29 21:51:45,,S1774,mobile,books
643,U0047,P03659,view,2025-12-10 01:51:45,,S1249,tablet,
644,U0314,P01514,click,2026-02-02 16:51:45,,S1507,tablet,
645,U0011,P03459,click,2025-09-28 20:51:45,,S0345,tablet,
646,U0002,P01798,add_to_cart,2025-11-06 09:51:45,,S0397,tablet,
647,U0203,P00022,view,2026-03-13 09:51:45,,S1659,mobile,
648,U0139,P04425,add_to_cart,2025-12-24 02:51:45,,S1412,mobile,
649,U0474,P01407,add_to_cart,2025-10-31 00:51:45,,S0128,mobile,
650,U0231,P01242,purchase,2025-12-03 12:51:45,5.0,S0364,tablet,
651,U0456,P04818,search,2025-10-03 13:51:45,,S0440,desktop,sports
652,U0209,P00683,click,2025-10-13 16:51:45,,S1809,tablet,
653,U0494,P01480,click,2026-02-26 12:51:45,,S0889,tablet,
654,U0157,P00891,view,2026-03-05 13:51:45,,S0318,tablet,
655,U0259,P01648,search,2025-10-20 15:51:45,,S0204,tablet,home & kitchen
656,U0277,P01834,view,2026-02-05 05:51:45,,S1510,tablet,
657,U0373,P04329,click,2025-09-26 19:51:45,,S0832,desktop,
658,U0253,P03500,purchase,2025-12-20 01:51:45,4.0,S1301,tablet,
659,U0268,P02172,purchase,2025-10-16 15:51:45,5.0,S0911,desktop,
660,U0060,P02970,wishlist,2025-12-07 01:51:45,,S1748,tablet,
661,U0330,P02918,add_to_cart,2026-02-06 20:51:45,,S1384,mobile,
662,U0367,P01235,add_to_cart,2025-12-18 08:51:45,,S1426,desktop,
663,U0274,P02900,click,2026-02-28 15:51:45,,S0663,desktop,
664,U0105,P02828,view,2025-10-21 11:51:45,,S1375,desktop,
665,U0322,P02562,search,2025-10-27 00:51:45,,S0047,desktop,grocery
666,U0138,P03247,click,2026-01-06 17:51:45,,S1566,desktop,
667,U0294,P00169,click,2025-11-03 00:51:45,,S0937,desktop,
668,U0352,P04437,click,2025-10-17 01:51:45,,S0583,desktop,
669,U0142,P04237,purchase,2026-02-24 06:51:45,5.0,S0592,desktop,
670,U0266,P02813,view,2025-10-27 02:51:45,,S1656,tablet,
671,U0055,P02400,purchase,2025-11-08 19:51:45,4.0,S0648,mobile,
672,U0406,P00085,view,2026-02-09 16:51:45,,S1712,mobile,
673,U0084,P00329,click,2026-01-09 02:51:45,,S1233,mobile,
674,U0010,P01468,view,2026-01-19 08:51:45,,S1066,mobile,
675,U0395,P00277,view,2026-01-04 22:51:45,,S1669,tablet,
676,U0283,P02143,purchase,2026-02-25 02:51:45,5.0,S1773,mobile,
677,U0008,P03063,search,2026-03-12 19:51:45,,S0436,mobile,toys
678,U0348,P03393,view,2025-10-23 08:51:45,,S1322,mobile,
679,U0009,P02929,click,2026-02-28 02:51:45,,S0535,tablet,
680,U0099,P04435,add_to_cart,2026-01-08 06:51:45,,S0920,tablet,
681,U0027,P00209,add_to_cart,2025-11-09 04:51:45,,S0332,desktop,
682,U0450,P00201,view,2026-01-31 06:51:45,,S0763,tablet,
683,U0063,P02270,view,2026-01-19 15:51:45,,S1232,tablet,
684,U0481,P02259,add_to_cart,2025-12-06 02:51:45,,S1849,desktop,
685,U0420,P01351,view,2026-03-15 07:51:45,,S0291,mobile,
686,U0060,P04880,click,2025-11-22 15:51:45,,S0646,desktop,
687,U0394,P01052,add_to_cart,2025-12-30 12:51:45,,S0442,tablet,
688,U0332,P00294,view,2026-01-05 04:51:45,,S1845,desktop,
689,U0156,P03091,click,2025-10-22 06:51:45,,S0669,mobile,
690,U0050,P01899,click,2026-01-03 19:51:45,,S1002,mobile,
691,U0497,P02937,view,2026-02-09 21:51:45,,S1698,tablet,
692,U0029,P03388,view,2026-02-05 17:51:45,,S1906,mobile,
693,U0476,P03870,view,2025-10-12 15:51:45,,S1298,desktop,
694,U0254,P04328,add_to_cart,2026-01-20 00:51:45,,S0710,tablet,
695,U0165,P02632,click,2026-02-09 14:51:45,,S1197,tablet,
696,U0157,P01193,add_to_cart,2026-01-03 16:51:45,,S0832,mobile,
697,U0258,P00753,click,2026-03-10 09:51:45,,S1877,mobile,
698,U0271,P00387,click,2025-10-22 17:51:45,,S0530,desktop,
699,U0233,P01995,purchase,2025-10-12 13:51:45,5.0,S0290,desktop,
700,U0225,P02424,view,2025-11-26 16:51:45,,S0730,tablet,
701,U0154,P04679,click,2026-01-17 10:51:45,,S1736,tablet,
702,U0105,P03996,click,2026-03-17 12:51:45,,S0400,mobile,
703,U0272,P00645,add_to_cart,2026-01-21 23:51:45,,S1068,tablet,
704,U0094,P04017,click,2025-11-08 14:51:45,,S1664,tablet,
705,U0035,P03791,click,2026-02-02 19:51:45,,S0585,tablet,
706,U0223,P00491,view,2026-02-21 05:51:45,,S1417,desktop,
707,U0210,P02691,add_to_cart,2025-11-21 03:51:45,,S0103,mobile,
708,U0263,P02908,click,2025-11-22 13:51:45,,S0600,desktop,
709,U0446,P03901,click,2025-12-18 14:51:45,,S1214,desktop,
710,U0302,P02543,view,2025-12-13 15:51:45,,S1204,tablet,
711,U0295,P03515,view,2025-12-27 18:51:45,,S1249,tablet,
712,U0295,P00331,view,2025-11-08 00:51:45,,S1135,desktop,
713,U0246,P04291,search,2025-09-29 21:51:45,,S0698,mobile,clothing
714,U0049,P04427,click,2025-10-06 03:51:45,,S0595,desktop,
715,U0088,P02133,add_to_cart,2025-11-13 03:51:45,,S0610,tablet,
716,U0385,P03751,click,2025-12-02 14:51:45,,S1150,desktop,
717,U0422,P04017,view,2025-10-29 08:51:45,,S1545,tablet,
718,U0065,P00911,purchase,2026-03-11 14:51:45,4.0,S0904,tablet,
719,U0299,P04864,add_to_cart,2025-10-05 23:51:45,,S1718,mobile,
720,U0420,P04997,search,2025-11-29 17:51:45,,S0947,mobile,clothing
721,U0475,P02077,search,2026-02-27 11:51:45,,S1628,mobile,sports
722,U0218,P04101,wishlist,2025-11-11 16:51:45,,S0170,mobile,
723,U0372,P01839,click,2025-12-27 06:51:45,,S1739,tablet,
724,U0059,P04736,view,2025-11-19 02:51:45,,S0164,desktop,
725,U0484,P04723,view,2026-03-18 20:51:45,,S1629,tablet,
726,U0337,P04693,add_to_cart,2026-02-10 16:51:45,,S0912,desktop,
727,U0296,P01161,click,2025-12-06 06:51:45,,S1199,mobile,
728,U0114,P03062,view,2025-10-07 09:51:45,,S1525,tablet,
729,U0276,P03807,wishlist,2026-03-20 22:51:45,,S0653,mobile,
730,U0065,P00931,view,2026-01-22 01:51:45,,S0164,mobile,
731,U0128,P04364,view,2025-10-29 04:51:45,,S0630,mobile,
732,U0331,P02864,view,2025-12-05 18:51:45,,S1176,mobile,
733,U0354,P04048,add_to_cart,2026-03-14 10:51:45,,S0672,mobile,
734,U0451,P03727,view,2026-03-07 09:51:45,,S1911,tablet,
735,U0408,P04065,view,2025-12-12 15:51:45,,S1874,desktop,
736,U0041,P03962,add_to_cart,2025-12-12 01:51:45,,S0503,mobile,
737,U0181,P00057,add_to_cart,2025-11-05 09:51:45,,S1998,desktop,
738,U0047,P03763,add_to_cart,2026-03-01 23:51:45,,S0685,desktop,
739,U0421,P04698,view,2025-12-26 16:51:45,,S0208,desktop,
740,U0149,P01064,purchase,2026-01-22 04:51:45,5.0,S0936,mobile,
741,U0438,P03195,click,2025-12-27 12:51:45,,S0605,mobile,
742,U0267,P02260,view,2025-09-24 22:51:45,,S0845,mobile,
743,U0018,P03784,wishlist,2025-12-31 23:51:45,,S1827,mobile,
744,U0172,P03193,purchase,2026-03-14 08:51:45,5.0,S0077,mobile,
745,U0343,P01069,click,2026-01-29 19:51:45,,S0541,mobile,
746,U0250,P01100,search,2025-11-14 16:51:45,,S0540,tablet,beauty
